Fecha,DTB_Vencimiento_00Meses,DTB_Vencimiento_01Meses,DTB_Vencimiento_02Meses,DTB_Vencimiento_03Meses,DTB_Vencimiento_04Meses,DTB_Vencimiento_05Meses,DTB_Vencimiento_06Meses,DTB_Vencimiento_07Meses,DTB_Vencimiento_08Meses,DTB_Vencimiento_09Meses,DTB_Vencimiento_10Meses,DTB_Vencimiento_11Meses,DTB_Vencimiento_12Meses,DTB_Vencimiento_13Meses,DTB_Vencimiento_14Meses,DTB_Vencimiento_15Meses,DTB_Vencimiento_16Meses,DTB_Vencimiento_17Meses,DTB_Vencimiento_18Meses,DTB_Vencimiento_19Meses,DTB_Vencimiento_20Meses,DTB_Vencimiento_21Meses,DTB_Vencimiento_22Meses,DTB_Vencimiento_23Meses,ELM_Vencimiento_00Meses,ELM_Vencimiento_01Meses,ELM_Vencimiento_02Meses,ELM_Vencimiento_03Meses,ELM_Vencimiento_04Meses,ELM_Vencimiento_05Meses,ELM_Vencimiento_06Meses,ELM_Vencimiento_07Meses,ELM_Vencimiento_08Meses,ELM_Vencimiento_09Meses,ELM_Vencimiento_10Meses,ELM_Vencimiento_11Meses,ELM_Vencimiento_12Meses,ELM_Vencimiento_13Meses,ELM_Vencimiento_14Meses,ELM_Vencimiento_15Meses,ELM_Vencimiento_16Meses,ELM_Vencimiento_17Meses,ELM_Vencimiento_18Meses,ELM_Vencimiento_19Meses,ELM_Vencimiento_20Meses,ELM_Vencimiento_21Meses,ELM_Vencimiento_22Meses,ELM_Vencimiento_23Meses,ELM_Vencimiento_24Meses,ELM_Vencimiento_25Meses,ELM_Vencimiento_26Meses,ELM_Vencimiento_27Meses,ELM_Vencimiento_28Meses,ELM_Vencimiento_29Meses,ELM_Vencimiento_30Meses,ELM_Vencimiento_31Meses,ELM_Vencimiento_32Meses,ELM_Vencimiento_33Meses,ELM_Vencimiento_34Meses,ELM_Vencimiento_35Meses,ELM_Vencimiento_36Meses,ELM_Vencimiento_37Meses,ELM_Vencimiento_38Meses,ELM_Vencimiento_39Meses,ELM_Vencimiento_40Meses,ELM_Vencimiento_41Meses,ELM_Vencimiento_42Meses,ELM_Vencimiento_43Meses,ELM_Vencimiento_44Meses,ELM_Vencimiento_45Meses,ELM_Vencimiento_46Meses,ELM_Vencimiento_47Meses,ELM_Vencimiento_48Meses,ELM_Vencimiento_49Meses,ELM_Vencimiento_50Meses,ELM_Vencimiento_51Meses,ELM_Vencimiento_52Meses,ELM_Vencimiento_53Meses,ELM_Vencimiento_54Meses,ELM_Vencimiento_55Meses,ELM_Vencimiento_56Meses,ELM_Vencimiento_57Meses,ELM_Vencimiento_58Meses,ELM_Vencimiento_59Meses,ELM_Vencimiento_60Meses,ELM_Vencimiento_61Meses,ELM_Vencimiento_62Meses,ELM_Vencimiento_63Meses,ELM_Vencimiento_64Meses,ELM_Vencimiento_65Meses,ELM_Vencimiento_66Meses,ELM_Vencimiento_67Meses,ELM_Vencimiento_68Meses,ELM_Vencimiento_69Meses,ELM_Vencimiento_70Meses,ELM_Vencimiento_71Meses,MTB_Vencimiento_00Meses,MTB_Vencimiento_01Meses,MTB_Vencimiento_02Meses,MTB_Vencimiento_03Meses,MTB_Vencimiento_04Meses,MTB_Vencimiento_05Meses,MTB_Vencimiento_06Meses,MTB_Vencimiento_07Meses,MTB_Vencimiento_08Meses,MTB_Vencimiento_09Meses,MTB_Vencimiento_10Meses,MTB_Vencimiento_11Meses,MTB_Vencimiento_12Meses,MTB_Vencimiento_13Meses,MTB_Vencimiento_14Meses,MTB_Vencimiento_15Meses,MTB_Vencimiento_16Meses,MTB_Vencimiento_17Meses,MTB_Vencimiento_18Meses,MTB_Vencimiento_19Meses,MTB_Vencimiento_20Meses,MTB_Vencimiento_21Meses,MTB_Vencimiento_22Meses,MTB_Vencimiento_23Meses,NTB_Vencimiento_00Meses,NTB_Vencimiento_01Meses,NTB_Vencimiento_02Meses,NTB_Vencimiento_03Meses,NTB_Vencimiento_04Meses,NTB_Vencimiento_05Meses,NTB_Vencimiento_06Meses,NTB_Vencimiento_07Meses,NTB_Vencimiento_08Meses,NTB_Vencimiento_09Meses,NTB_Vencimiento_10Meses,NTB_Vencimiento_11Meses,NTB_Vencimiento_12Meses,NTB_Vencimiento_13Meses,NTB_Vencimiento_14Meses,NTB_Vencimiento_15Meses,NTB_Vencimiento_16Meses,NTB_Vencimiento_17Meses,NTB_Vencimiento_18Meses,NTB_Vencimiento_19Meses,NTB_Vencimiento_20Meses,NTB_Vencimiento_21Meses,NTB_Vencimiento_22Meses,NTB_Vencimiento_23Meses
2022-01-18,234.62,256.79,254.37,269.0,247.23,253.26,253.26,253.26,262.68,262.68,262.68,262.68,273.25,273.49,273.49,278.25,270.69,269.85,269.85,269.85,269.85,269.85,269.85,269.85,231.63,262.52,260.21,262.08,235.46,241.2,241.2,241.2,250.17,250.17,250.17,250.17,260.24,260.47,260.47,265.0,257.8,257.0,257.0,257.0,257.0,257.0,257.0,257.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,201.91,220.33,217.24,220.0,202.5,207.43,207.43,207.43,215.15,215.15,215.15,215.15,223.81,224.0,224.0,227.9,221.71,221.02,221.02,221.02,221.02,221.02,221.02,221.02,243.86,265.32,262.0,270.0,249.59,255.67,255.67,255.67,265.18,265.18,265.18,265.18,275.85,276.1,276.1,280.9,273.27,272.42,272.42,272.42,272.42,272.42,272.42,272.42
2022-01-19,234.62,256.79,254.37,269.0,250.95,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.25,273.49,273.49,283.5,273.0,268.38,269.85,269.85,269.85,269.85,269.85,269.85,231.63,262.52,260.21,262.08,239.0,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.24,260.47,260.47,270.0,260.0,255.6,257.0,257.0,257.0,257.0,257.0,257.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,205.95,222.53,219.41,220.0,205.54,208.12,208.12,208.12,215.15,215.15,215.15,215.15,223.81,224.0,224.0,232.2,223.6,219.82,221.02,221.02,221.02,221.02,221.02,221.02,243.86,265.32,262.0,270.0,253.34,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.85,276.1,276.1,286.2,275.6,270.94,272.42,272.42,272.42,272.42,272.42,272.42
2022-01-20,237.04,260.95,257.58,269.0,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.25,273.49,273.49,283.5,273.0,268.38,269.85,269.85,269.85,269.85,269.85,269.85,234.0,267.19,263.93,262.08,242.0,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.24,260.47,260.47,270.0,260.0,255.6,257.0,257.0,257.0,257.0,257.0,257.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,208.22,227.2,223.23,220.0,208.12,208.12,208.12,208.12,215.15,215.15,215.15,215.15,223.81,224.0,224.0,232.2,223.6,219.82,221.02,221.02,221.02,221.02,221.02,221.02,247.03,269.62,265.3,270.0,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.85,276.1,276.1,286.2,275.6,270.94,272.42,272.42,272.42,272.42,272.42,272.42
2022-01-21,240.17,265.1,260.77,269.0,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.25,273.49,273.49,283.5,273.0,268.38,269.85,269.85,269.85,269.85,269.85,269.85,240.0,271.87,267.65,262.08,242.0,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.24,260.47,260.47,270.0,260.0,255.6,257.0,257.0,257.0,257.0,257.0,257.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,211.34,231.74,227.02,220.0,208.12,208.12,208.12,208.12,215.15,215.15,215.15,215.15,223.81,224.0,224.0,232.2,223.6,219.82,221.02,221.02,221.02,221.02,221.02,221.02,249.5,270.0,265.3,270.0,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.85,276.1,276.1,286.2,275.6,270.94,272.42,272.42,272.42,272.42,272.42,272.42
2022-01-24,249.3,274.38,267.29,269.0,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.25,273.49,273.49,283.5,273.0,268.38,269.85,269.85,269.85,269.85,269.85,269.85,248.4,281.39,274.34,262.08,242.0,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.24,260.47,260.47,270.0,260.0,255.6,257.0,257.0,257.0,257.0,257.0,257.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,218.12,239.78,234.19,220.0,208.12,208.12,208.12,208.12,215.15,215.15,215.15,215.15,223.81,224.0,224.0,232.2,223.6,219.82,221.02,221.02,221.02,221.02,221.02,221.02,258.73,279.99,272.73,270.0,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.85,276.1,276.1,286.2,275.6,270.94,272.42,272.42,272.42,272.42,272.42,272.42
2022-01-25,258.45,283.52,273.84,269.0,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.25,273.49,273.49,283.5,270.0,270.0,269.85,269.85,270.0,270.0,270.0,270.0,256.82,289.1,279.47,262.08,235.46,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.24,260.47,260.47,265.0,260.0,257.8,257.0,257.0,257.0,257.0,257.0,257.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,224.9,247.81,241.36,216.0,208.12,208.12,208.12,208.12,216.0,216.0,216.0,215.15,224.0,224.0,224.0,224.0,217.0,217.0,220.0,220.0,220.0,220.0,221.02,221.02,267.99,289.99,280.18,270.0,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.85,276.1,276.1,288.9,280.0,270.94,272.42,272.42,277.0,277.0,277.0,277.0
2022-01-26,267.6,292.65,280.38,269.0,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.25,273.49,273.49,283.5,270.0,270.0,269.85,269.85,270.0,270.0,270.0,270.0,263.86,296.82,284.61,262.08,235.46,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.24,260.47,260.47,265.0,260.0,257.8,257.0,257.0,257.0,257.0,257.0,257.0,258.75,258.75,258.75,258.75,258.75,258.75,258.75,258.75,258.75,258.75,258.75,258.75,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,231.67,255.86,248.53,216.0,208.12,208.12,208.12,208.12,216.0,216.0,216.0,215.15,224.0,224.0,224.0,224.0,217.0,217.0,220.0,220.0,220.0,220.0,221.02,221.02,276.03,297.53,287.46,270.0,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.85,276.1,276.1,288.9,280.0,270.94,272.42,272.42,277.0,277.0,277.0,277.0
2022-01-27,277.74,301.78,286.91,269.0,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.25,273.49,273.49,283.5,270.0,270.0,269.85,269.85,270.0,270.0,270.0,270.0,272.57,300.0,292.5,262.08,235.46,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.24,260.47,260.47,265.0,260.0,257.8,257.0,257.0,257.0,257.0,257.0,257.0,267.81,267.81,267.81,267.81,267.81,267.81,267.81,267.81,267.81,267.81,267.81,267.81,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,240.45,263.89,255.69,216.0,208.12,208.12,208.12,208.12,216.0,216.0,216.0,215.15,224.0,224.0,224.0,224.0,217.0,217.0,220.0,220.0,220.0,220.0,221.02,221.02,285.69,305.03,294.96,270.0,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.85,276.1,276.1,288.9,280.0,270.94,272.42,272.42,277.0,277.0,277.0,277.0
2022-01-28,287.88,310.83,295.23,269.0,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.0,273.49,273.49,277.54,273.0,268.38,269.85,269.85,269.85,273.0,267.81,273.0,281.29,309.99,296.24,262.08,235.46,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.0,260.47,260.47,264.32,260.0,255.6,257.0,257.0,257.0,260.0,255.06,260.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,248.87,271.81,262.85,216.0,208.12,208.12,208.12,208.12,216.0,216.0,216.0,215.15,223.6,224.0,224.0,227.32,223.6,219.82,221.02,221.02,221.02,223.6,219.35,223.6,295.35,312.65574999999995,302.33399999999995,270.0,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.6,276.1,276.1,280.18,275.6,270.94,272.42,272.42,272.42,275.6,270.36,275.6
2022-01-31,295.0,320.15,299.95,269.0,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.0,273.49,273.49,277.54,273.0,268.38,269.85,269.85,269.85,273.0,267.81,273.0,285.0,320.84,300.0,262.08,235.46,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.0,260.47,260.47,264.32,260.0,255.6,257.0,257.0,257.0,260.0,255.06,260.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,252.0,281.32,269.95,216.0,208.12,208.12,208.12,208.12,216.0,216.0,216.0,215.15,223.6,224.0,224.0,227.32,223.6,219.82,221.02,221.02,221.02,223.6,219.35,223.6,302.0,320.16,309.89,270.0,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.6,276.1,276.1,280.18,275.6,270.94,272.42,272.42,272.42,275.6,270.36,275.6
2022-02-01,334.65,309.94,269.0,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.0,273.49,273.49,277.54,273.0,268.38,269.85,269.85,269.85,273.0,267.81,273.0,273.0,336.88,307.5,262.08,235.46,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.0,260.47,260.47,264.32,260.0,255.6,257.0,257.0,257.0,260.0,255.06,260.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,295.39,278.05,216.0,208.12,208.12,208.12,208.12,216.0,216.0,216.0,215.15,223.6,224.0,224.0,227.32,223.6,219.82,221.02,221.02,221.02,223.6,219.35,223.6,223.6,334.89,319.9,270.0,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.6,276.1,276.1,280.18,275.6,270.94,272.42,272.42,272.42,275.6,270.36,275.6,275.6
2022-02-02,349.71,320.79,271.69,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.0,273.49,273.49,277.54,273.0,268.38,269.85,269.85,269.85,273.0,267.81,273.0,273.0,353.72,316.73,264.07,235.46,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.0,260.47,260.47,264.32,260.0,255.6,257.0,257.0,257.0,260.0,255.06,260.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,310.16,286.39,219.46,208.12,208.12,208.12,208.12,216.0,216.0,216.0,215.15,223.6,224.0,224.0,227.32,223.6,219.82,221.02,221.02,221.02,223.6,219.35,223.6,223.6,349.96,331.1,274.05,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.6,276.1,276.1,280.18,275.6,270.94,272.42,272.42,272.42,275.6,270.36,275.6,275.6
2022-02-03,367.2,330.41,274.41,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.0,273.49,273.49,277.54,273.0,268.38,269.85,269.85,269.85,273.0,267.81,273.0,273.0,371.41,326.23,266.71,235.46,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.0,260.47,260.47,264.32,260.0,255.6,257.0,257.0,257.0,260.0,255.06,260.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,325.67,294.98,222.75,208.12,208.12,208.12,208.12,216.0,216.0,216.0,215.15,223.6,224.0,224.0,227.32,223.6,219.82,221.02,221.02,221.02,223.6,219.35,223.6,223.6,367.46,341.03,277.61,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.6,276.1,276.1,280.18,275.6,270.94,272.42,272.42,272.42,275.6,270.36,275.6,275.6
2022-02-04,383.72,340.32,277.15,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.0,273.49,273.49,277.54,273.0,268.38,269.85,269.85,269.85,273.0,267.81,273.0,273.0,389.98,336.02,269.38,235.46,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.0,260.47,260.47,264.32,260.0,255.6,257.0,257.0,257.0,260.0,255.06,260.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,341.95,303.83,226.09,208.12,208.12,208.12,208.12,216.0,216.0,216.0,215.15,223.6,224.0,224.0,227.32,223.6,219.82,221.02,221.02,221.02,223.6,219.35,223.6,223.6,384.36,351.26,281.22,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.6,276.1,276.1,280.18,275.6,270.94,272.42,272.42,272.42,275.6,270.36,275.6,275.6
2022-02-07,400.41,350.29,279.92,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.0,273.49,273.49,280.52,266.82,268.38,269.85,269.85,269.85,273.0,267.81,273.0,273.0,406.24,343.14,271.29,235.46,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.0,260.47,260.47,267.16,254.11,255.6,257.0,257.0,257.0,260.0,255.06,260.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,358.09,311.73,229.48,208.12,208.12,208.12,208.12,216.0,216.0,216.0,215.15,223.6,224.0,224.0,229.76,218.53,219.82,221.02,221.02,221.02,223.6,219.35,223.6,223.6,401.27,361.17,284.59,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.6,276.1,276.1,283.19,269.36,270.94,272.42,272.42,272.42,275.6,270.36,275.6,275.6
2022-02-08,417.06705600000004,360.27326500000004,282.57924,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,273.0,273.49,273.49,280.52,266.82,268.38,269.85,269.85,269.85,273.0,267.81,273.0,273.0,422.49,350.0,273.22,242.0,242.0,242.0,242.0,250.17,250.17,250.17,250.17,260.0,260.47,260.47,267.16,254.11,255.6,257.0,257.0,257.0,260.0,255.06,260.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,374.2,319.62,232.85,208.12,208.12,208.12,208.12,216.0,216.0,216.0,215.15,223.6,224.0,224.0,229.76,218.53,219.82,221.02,221.02,221.02,223.6,219.35,223.6,223.6,418.203594,371.10217500000005,287.94816199999997,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,275.6,276.1,276.1,283.19,269.36,270.94,272.42,272.42,272.42,275.6,270.36,275.6,275.6
2022-02-09,433.75,360.27326500000004,282.57924,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,276.15,276.15,276.15,283.5,273.0,273.0,269.85,269.85,273.0,273.0,273.0,273.0,273.0,438.76,350.0,273.22,242.0,242.0,242.0,242.0,250.17,250.17,250.17,250.17,263.0,263.0,263.0,270.0,260.0,260.0,257.0,257.0,260.0,260.0,260.0,260.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,390.33,319.62,232.85,208.12,208.12,208.12,208.12,216.0,216.0,216.0,215.15,226.18,226.18,226.18,232.2,223.6,223.6,221.02,221.02,223.6,223.6,223.6,223.6,223.6,434.93,371.10217500000005,287.94816199999997,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,278.78,278.78,278.78,286.2,275.6,275.6,272.42,272.42,275.6,275.6,275.6,275.6,275.6
2022-02-10,450.41,360.27326500000004,282.57924,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,278.25,278.25,278.25,283.5,273.0,273.0,269.85,269.85,273.0,273.0,273.0,273.0,273.0,450.0,350.0,273.22,242.0,242.0,242.0,242.0,250.17,250.17,250.17,250.17,265.0,265.0,265.0,270.0,260.0,260.0,257.0,257.0,260.0,260.0,260.0,260.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,406.45,319.62,232.85,208.12,208.12,208.12,208.12,216.0,216.0,216.0,215.15,227.9,227.9,227.9,232.2,223.6,223.6,221.02,221.02,223.6,223.6,223.6,223.6,223.6,451.85,371.10217500000005,287.94816199999997,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,280.9,280.9,280.9,286.2,275.6,275.6,272.42,272.42,275.6,275.6,275.6,275.6,275.6
2022-02-11,450.41,360.27326500000004,282.57924,254.1,254.1,254.1,254.1,262.68,262.68,262.68,262.68,278.25,278.25,278.25,283.5,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,273.0,450.0,350.0,273.22,242.0,242.0,242.0,242.0,250.17,250.17,250.17,250.17,270.0,270.0,270.0,270.0,265.0,265.0,257.0,257.0,265.0,265.0,265.0,265.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,406.45,319.62,232.85,208.12,208.12,208.12,208.12,215.0,215.0,215.0,215.15,227.9,227.9,227.9,232.2,223.6,223.6,222.21,221.02,223.6,223.6,223.6,223.6,223.6,451.85,371.10217500000005,287.94816199999997,256.52,256.52,256.52,256.52,265.18,265.18,265.18,265.18,280.9,280.9,280.9,286.2,275.6,275.6,270.0,270.0,275.6,275.6,275.6,275.6,275.6
